principal component 1,principal component 2,principal component 3,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
-14.430542,3.877576,-2.304503,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,509.577369,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.54,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.39107,-99.0,-99.0,-99.0,-99.0,-99.0,1.192366,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.7157016,5.3319054,-5.229029,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,498.666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.47,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.266667,-99.0,-99.0,-99.0,-99.0,-99.0,0.912667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
22.278038,-6.3590074,-10.840274,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,512.333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.76,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,19.966667,-99.0,-99.0,-99.0,-99.0,-99.0,0.826667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-24.094107,-1.1718714,-2.3945434,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,513.582204,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.59,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.007437,-99.0,-99.0,-99.0,-99.0,-99.0,0.981513,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-16.802301,1.8970037,-2.2581136,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,515.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.34,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.566667,-99.0,-99.0,-99.0,-99.0,-99.0,1.018667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.00023591825,-5.774434,-6.284041,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,516.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.13,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,19.3,-99.0,-99.0,-99.0,-99.0,-99.0,1.209,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-2.5984924,9.710414,-1.4200162,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,491.16653,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.575892,-99.0,-99.0,-99.0,-99.0,-99.0,1.109169,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-3.090054,9.463887,-2.1885633,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,528.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.68,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.2,-99.0,-99.0,-99.0,-99.0,-99.0,0.844333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2.782308,14.380391,1.0113364,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,513.666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.8,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.666667,-99.0,-99.0,-99.0,-99.0,-99.0,1.071667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.212759,7.793489,2.100286,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,509.175102,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.75,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.160655,-99.0,-99.0,-99.0,-99.0,-99.0,0.821887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.785553,4.56432,3.176533,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,497.783038,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.432469,-99.0,-99.0,-99.0,-99.0,-99.0,0.957449,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-9.371014,7.8185163,2.3454988,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,488.041069,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.14,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.399493,-99.0,-99.0,-99.0,-99.0,-99.0,1.159923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-32.484745,-8.647719,6.177095,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,518.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,13.783333,-99.0,-99.0,-99.0,-99.0,-99.0,1.152167,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-5.7751937,10.672276,1.8081942,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,519.547607,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.78,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.292335,-99.0,-99.0,-99.0,-99.0,-99.0,1.067018,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-35.86744,-9.966829,4.432815,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,515.969403,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.74,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.056344,-99.0,-99.0,-99.0,-99.0,-99.0,1.190173,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-27.45799,-2.0002973,1.7735047,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,554.995512,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.62,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,19.535139,-99.0,-99.0,-99.0,-99.0,-99.0,1.188397,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-12.074604,7.0835595,1.1100582,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,508.137382,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.46,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.226799,-99.0,-99.0,-99.0,-99.0,-99.0,1.185196,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.025543,2.6514297,2.0618544,-99,25,Forest,Airbone,APEX,"Compiegne, France",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,516.914575,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.61,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.542099,-99.0,-99.0,-99.0,-99.0,-99.0,1.074905,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7.043308,-19.6406,-11.900427,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.747164179,395.947436,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.68,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.01,93.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.091940299,7.410256,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
27.367876,-39.706604,-9.400739,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.11,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.25468975,-27.347723,-8.90932,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-19.609207,-18.903126,-3.8077052,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5.1345444,-33.43399,9.514388,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.91,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
39.66466,-20.395363,-7.533551,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.16,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-6.4950767,-27.684399,-8.9845495,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.397760417,435.057839,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,17.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.92,164.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.132864583,7.757991,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
34.744854,-42.14891,-8.011955,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.463781513,380.851319,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.51,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.19,89.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.093529412,7.8753,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-7.9729853,-29.54687,-12.562741,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.84283784,426.596517,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.5,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.74,215.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.197567568,7.648766,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
51.63217,-51.55995,-5.6895704,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.084245283,436.032258,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.39,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.06,83.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.086320755,9.152074,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-15.780173,-27.838072,-13.154997,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.062931034,406.390836,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.74,78.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.072758621,6.592992,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.494406,-21.993538,-10.0811205,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.712151899,430.094391,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.94,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.37,72.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06278481,6.78933,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-2.2241337,-25.832338,-15.419253,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.781719457,443.03514,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.21,73.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.071402715,9.862056,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-16.453297,-15.16475,-7.00023,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.113321918,498.786611,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.92,115.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.134349315,11.182008,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-19.355879,-18.210958,-9.1018915,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.19537383,477.88089,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.14,214.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.218925234,9.746073,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-14.313913,-28.180653,-8.221073,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.501701245,397.811088,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.41,108.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.114647303,8.032854,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
29.440619,-39.008495,-18.2491,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.746105263,357.38493,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.03,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.95,54.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.044842105,7.021612,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.622877,-23.693972,-9.040403,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.822650273,487.692424,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.66,133.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.140956284,10.221212,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.9433842,-33.003654,-11.731679,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.801558442,374.072923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.77,130.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.110649351,5.484454,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-7.3314586,-25.46505,-11.903135,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.358064516,457.636215,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.55,123.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.112516129,6.340946,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3.6315541,-28.931614,-5.433082,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.105,399.197929,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.34,158.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.137985075,7.660529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.873785,-25.641775,-11.885877,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.042461538,383.587491,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.95,119.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.120461538,6.891288,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
24.038456,-29.824368,-7.938198,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.20875,418.109034,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.84,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.76,103.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.098181818,8.252336,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-6.8077474,-7.3789854,-6.19341,-99,26,Shrubland,Airbone,APEX,"Sylt, Germany",-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.169795322,500.869688,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.42,103.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.111871345,10.838527,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
